ID;ID_UOR;DT;HH_INC;HH_FIM
1204;11;2021-08-30;14:00:00;14:59:59
1205;11;2021-08-31;10:00:00;10:59:59
1206;11;2021-08-31;11:00:00;11:59:59
1207;11;2021-08-31;12:00:00;12:59:59
1208;11;2021-08-31;13:00:00;13:59:59
1209;11;2021-08-31;14:00:00;14:59:59
1210;12;2021-08-02;10:00:00;10:59:59
1211;12;2021-08-02;11:00:00;11:59:59
1212;12;2021-08-02;12:00:00;12:59:59
1213;12;2021-08-02;13:00:00;13:59:59
1214;12;2021-08-02;14:00:00;14:59:59
1215;12;2021-08-03;10:00:00;10:59:59
1216;12;2021-08-03;11:00:00;11:59:59
1217;12;2021-08-03;12:00:00;12:59:59
1218;12;2021-08-03;13:00:00;13:59:59
1219;12;2021-08-03;14:00:00;14:59:59
1220;12;2021-08-04;10:00:00;10:59:59
1221;12;2021-08-04;11:00:00;11:59:59
1222;12;2021-08-04;12:00:00;12:59:59
1223;12;2021-08-04;13:00:00;13:59:59
1224;12;2021-08-04;14:00:00;14:59:59
1225;12;2021-08-05;10:00:00;10:59:59
1226;12;2021-08-05;11:00:00;11:59:59
1227;12;2021-08-05;12:00:00;12:59:59
1228;12;2021-08-05;13:00:00;13:59:59
1229;12;2021-08-05;14:00:00;14:59:59
1230;12;2021-08-06;10:00:00;10:59:59
1231;12;2021-08-06;11:00:00;11:59:59
1232;12;2021-08-06;12:00:00;12:59:59
1233;12;2021-08-06;13:00:00;13:59:59
1234;12;2021-08-06;14:00:00;14:59:59
1235;12;2021-08-09;10:00:00;10:59:59
1236;12;2021-08-09;11:00:00;11:59:59
1237;12;2021-08-09;12:00:00;12:59:59
1238;12;2021-08-09;13:00:00;13:59:59
1239;12;2021-08-09;14:00:00;14:59:59
1240;12;2021-08-10;10:00:00;10:59:59
1241;12;2021-08-10;11:00:00;11:59:59
1242;12;2021-08-10;12:00:00;12:59:59
1243;12;2021-08-10;13:00:00;13:59:59
1244;12;2021-08-10;14:00:00;14:59:59
1245;12;2021-08-11;10:00:00;10:59:59
1246;12;2021-08-11;11:00:00;11:59:59
1247;12;2021-08-11;12:00:00;12:59:59
1248;12;2021-08-11;13:00:00;13:59:59
1249;12;2021-08-11;14:00:00;14:59:59
1250;12;2021-08-12;10:00:00;10:59:59
1251;12;2021-08-12;11:00:00;11:59:59
1252;12;2021-08-12;12:00:00;12:59:59
1253;12;2021-08-12;13:00:00;13:59:59
1254;12;2021-08-12;14:00:00;14:59:59
1255;12;2021-08-13;10:00:00;10:59:59
1256;12;2021-08-13;11:00:00;11:59:59
1257;12;2021-08-13;12:00:00;12:59:59
1258;12;2021-08-13;13:00:00;13:59:59
1259;12;2021-08-13;14:00:00;14:59:59
1260;12;2021-08-16;10:00:00;10:59:59
1261;12;2021-08-16;11:00:00;11:59:59
1262;12;2021-08-16;12:00:00;12:59:59
1263;12;2021-08-16;13:00:00;13:59:59
1264;12;2021-08-16;14:00:00;14:59:59
1265;12;2021-08-17;10:00:00;10:59:59
1266;12;2021-08-17;11:00:00;11:59:59
1267;12;2021-08-17;12:00:00;12:59:59
1268;12;2021-08-17;13:00:00;13:59:59
1269;12;2021-08-17;14:00:00;14:59:59
1270;12;2021-08-18;10:00:00;10:59:59
1271;12;2021-08-18;11:00:00;11:59:59
1272;12;2021-08-18;12:00:00;12:59:59
1273;12;2021-08-18;13:00:00;13:59:59
1274;12;2021-08-18;14:00:00;14:59:59
1275;12;2021-08-19;10:00:00;10:59:59
1276;12;2021-08-19;11:00:00;11:59:59
1277;12;2021-08-19;12:00:00;12:59:59
1278;12;2021-08-19;13:00:00;13:59:59
1279;12;2021-08-19;14:00:00;14:59:59
1280;12;2021-08-20;10:00:00;10:59:59
1281;12;2021-08-20;11:00:00;11:59:59
1282;12;2021-08-20;12:00:00;12:59:59
1283;12;2021-08-20;13:00:00;13:59:59
1284;12;2021-08-20;14:00:00;14:59:59
1285;12;2021-08-23;10:00:00;10:59:59
1286;12;2021-08-23;11:00:00;11:59:59
1287;12;2021-08-23;12:00:00;12:59:59
1288;12;2021-08-23;13:00:00;13:59:59
1289;12;2021-08-23;14:00:00;14:59:59
1290;12;2021-08-24;10:00:00;10:59:59
1291;12;2021-08-24;11:00:00;11:59:59
1292;12;2021-08-24;12:00:00;12:59:59
1293;12;2021-08-24;13:00:00;13:59:59
1294;12;2021-08-24;14:00:00;14:59:59
1295;12;2021-08-25;10:00:00;10:59:59
1296;12;2021-08-25;11:00:00;11:59:59
1297;12;2021-08-25;12:00:00;12:59:59
1298;12;2021-08-25;13:00:00;13:59:59
1299;12;2021-08-25;14:00:00;14:59:59
1300;12;2021-08-26;10:00:00;10:59:59
1301;12;2021-08-26;11:00:00;11:59:59
1302;12;2021-08-26;12:00:00;12:59:59
1303;12;2021-08-26;13:00:00;13:59:59
1304;12;2021-08-26;14:00:00;14:59:59
1305;12;2021-08-27;10:00:00;10:59:59
1306;12;2021-08-27;11:00:00;11:59:59
1307;12;2021-08-27;12:00:00;12:59:59
1308;12;2021-08-27;13:00:00;13:59:59
1309;12;2021-08-27;14:00:00;14:59:59
1310;12;2021-08-30;10:00:00;10:59:59
1311;12;2021-08-30;11:00:00;11:59:59
1312;12;2021-08-30;12:00:00;12:59:59
1313;12;2021-08-30;13:00:00;13:59:59
1314;12;2021-08-30;14:00:00;14:59:59
1315;12;2021-08-31;10:00:00;10:59:59
1316;12;2021-08-31;11:00:00;11:59:59
1317;12;2021-08-31;12:00:00;12:59:59
1318;12;2021-08-31;13:00:00;13:59:59
1319;12;2021-08-31;14:00:00;14:59:59
1320;13;2021-08-02;10:00:00;10:59:59
1321;13;2021-08-02;11:00:00;11:59:59
1322;13;2021-08-02;12:00:00;12:59:59
1323;13;2021-08-02;13:00:00;13:59:59
1324;13;2021-08-02;14:00:00;14:59:59
1325;13;2021-08-03;10:00:00;10:59:59
1326;13;2021-08-03;11:00:00;11:59:59
1327;13;2021-08-03;12:00:00;12:59:59
1328;13;2021-08-03;13:00:00;13:59:59
1329;13;2021-08-03;14:00:00;14:59:59
1330;13;2021-08-04;10:00:00;10:59:59
1331;13;2021-08-04;11:00:00;11:59:59
1332;13;2021-08-04;12:00:00;12:59:59
1333;13;2021-08-04;13:00:00;13:59:59
1334;13;2021-08-04;14:00:00;14:59:59
1335;13;2021-08-05;10:00:00;10:59:59
1336;13;2021-08-05;11:00:00;11:59:59
1337;13;2021-08-05;12:00:00;12:59:59
1338;13;2021-08-05;13:00:00;13:59:59
1339;13;2021-08-05;14:00:00;14:59:59
1340;13;2021-08-06;10:00:00;10:59:59
1341;13;2021-08-06;11:00:00;11:59:59
1342;13;2021-08-06;12:00:00;12:59:59
1343;13;2021-08-06;13:00:00;13:59:59
1344;13;2021-08-06;14:00:00;14:59:59
1345;13;2021-08-09;10:00:00;10:59:59
1346;13;2021-08-09;11:00:00;11:59:59
1347;13;2021-08-09;12:00:00;12:59:59
1348;13;2021-08-09;13:00:00;13:59:59
1349;13;2021-08-09;14:00:00;14:59:59
1350;13;2021-08-10;10:00:00;10:59:59
1351;13;2021-08-10;11:00:00;11:59:59
1352;13;2021-08-10;12:00:00;12:59:59
1353;13;2021-08-10;13:00:00;13:59:59
1354;13;2021-08-10;14:00:00;14:59:59
1355;13;2021-08-11;10:00:00;10:59:59
1356;13;2021-08-11;11:00:00;11:59:59
1357;13;2021-08-11;12:00:00;12:59:59
1358;13;2021-08-11;13:00:00;13:59:59
1359;13;2021-08-11;14:00:00;14:59:59
1360;13;2021-08-12;10:00:00;10:59:59
1361;13;2021-08-12;11:00:00;11:59:59
1362;13;2021-08-12;12:00:00;12:59:59
1363;13;2021-08-12;13:00:00;13:59:59
1364;13;2021-08-12;14:00:00;14:59:59
1365;13;2021-08-13;10:00:00;10:59:59
1366;13;2021-08-13;11:00:00;11:59:59
1367;13;2021-08-13;12:00:00;12:59:59
1368;13;2021-08-13;13:00:00;13:59:59
1369;13;2021-08-13;14:00:00;14:59:59
1370;13;2021-08-16;10:00:00;10:59:59
1371;13;2021-08-16;11:00:00;11:59:59
1372;13;2021-08-16;12:00:00;12:59:59
1373;13;2021-08-16;13:00:00;13:59:59
1374;13;2021-08-16;14:00:00;14:59:59
1375;13;2021-08-17;10:00:00;10:59:59
1376;13;2021-08-17;11:00:00;11:59:59
1377;13;2021-08-17;12:00:00;12:59:59
1378;13;2021-08-17;13:00:00;13:59:59
1379;13;2021-08-17;14:00:00;14:59:59
1380;13;2021-08-18;10:00:00;10:59:59
1381;13;2021-08-18;11:00:00;11:59:59
1382;13;2021-08-18;12:00:00;12:59:59
1383;13;2021-08-18;13:00:00;13:59:59
1384;13;2021-08-18;14:00:00;14:59:59
1385;13;2021-08-19;10:00:00;10:59:59
1386;13;2021-08-19;11:00:00;11:59:59
1387;13;2021-08-19;12:00:00;12:59:59
1388;13;2021-08-19;13:00:00;13:59:59
1389;13;2021-08-19;14:00:00;14:59:59
1390;13;2021-08-20;10:00:00;10:59:59
1391;13;2021-08-20;11:00:00;11:59:59
1392;13;2021-08-20;12:00:00;12:59:59
1393;13;2021-08-20;13:00:00;13:59:59
1394;13;2021-08-20;14:00:00;14:59:59
1395;13;2021-08-23;10:00:00;10:59:59
1396;13;2021-08-23;11:00:00;11:59:59
1397;13;2021-08-23;12:00:00;12:59:59
1398;13;2021-08-23;13:00:00;13:59:59
1399;13;2021-08-23;14:00:00;14:59:59
1400;13;2021-08-24;10:00:00;10:59:59
1401;13;2021-08-24;11:00:00;11:59:59
1402;13;2021-08-24;12:00:00;12:59:59
1403;13;2021-08-24;13:00:00;13:59:59
1404;13;2021-08-24;14:00:00;14:59:59
1405;13;2021-08-25;10:00:00;10:59:59
1406;13;2021-08-25;11:00:00;11:59:59
1407;13;2021-08-25;12:00:00;12:59:59
1408;13;2021-08-25;13:00:00;13:59:59
1409;13;2021-08-25;14:00:00;14:59:59
1410;13;2021-08-26;10:00:00;10:59:59
1411;13;2021-08-26;11:00:00;11:59:59
1412;13;2021-08-26;12:00:00;12:59:59
1413;13;2021-08-26;13:00:00;13:59:59
1414;13;2021-08-26;14:00:00;14:59:59
1415;13;2021-08-27;10:00:00;10:59:59
1416;13;2021-08-27;11:00:00;11:59:59
1417;13;2021-08-27;12:00:00;12:59:59
1418;13;2021-08-27;13:00:00;13:59:59
1419;13;2021-08-27;14:00:00;14:59:59
1420;13;2021-08-30;10:00:00;10:59:59
1421;13;2021-08-30;11:00:00;11:59:59
1422;13;2021-08-30;12:00:00;12:59:59
1423;13;2021-08-30;13:00:00;13:59:59
1424;13;2021-08-30;14:00:00;14:59:59
1425;13;2021-08-31;10:00:00;10:59:59
1426;13;2021-08-31;11:00:00;11:59:59
1427;13;2021-08-31;12:00:00;12:59:59
1428;13;2021-08-31;13:00:00;13:59:59
1429;13;2021-08-31;14:00:00;14:59:59
1430;14;2021-08-02;10:00:00;10:59:59
1431;14;2021-08-02;11:00:00;11:59:59
1432;14;2021-08-02;12:00:00;12:59:59
1433;14;2021-08-02;13:00:00;13:59:59
1434;14;2021-08-02;14:00:00;14:59:59
1435;14;2021-08-03;10:00:00;10:59:59
1436;14;2021-08-03;11:00:00;11:59:59
1437;14;2021-08-03;12:00:00;12:59:59
1438;14;2021-08-03;13:00:00;13:59:59
1439;14;2021-08-03;14:00:00;14:59:59
1440;14;2021-08-04;10:00:00;10:59:59
1441;14;2021-08-04;11:00:00;11:59:59
1442;14;2021-08-04;12:00:00;12:59:59
1443;14;2021-08-04;13:00:00;13:59:59
1444;14;2021-08-04;14:00:00;14:59:59
1445;14;2021-08-05;10:00:00;10:59:59
1446;14;2021-08-05;11:00:00;11:59:59
1447;14;2021-08-05;12:00:00;12:59:59
1448;14;2021-08-05;13:00:00;13:59:59
1449;14;2021-08-05;14:00:00;14:59:59
1450;14;2021-08-06;10:00:00;10:59:59
1451;14;2021-08-06;11:00:00;11:59:59
1452;14;2021-08-06;12:00:00;12:59:59
1453;14;2021-08-06;13:00:00;13:59:59
1454;14;2021-08-06;14:00:00;14:59:59
1455;14;2021-08-09;10:00:00;10:59:59
1456;14;2021-08-09;11:00:00;11:59:59
1457;14;2021-08-09;12:00:00;12:59:59
1458;14;2021-08-09;13:00:00;13:59:59
1459;14;2021-08-09;14:00:00;14:59:59
1460;14;2021-08-10;10:00:00;10:59:59
1461;14;2021-08-10;11:00:00;11:59:59
1462;14;2021-08-10;12:00:00;12:59:59
1463;14;2021-08-10;13:00:00;13:59:59
1464;14;2021-08-10;14:00:00;14:59:59
1465;14;2021-08-11;10:00:00;10:59:59
1466;14;2021-08-11;11:00:00;11:59:59
1467;14;2021-08-11;12:00:00;12:59:59
1468;14;2021-08-11;13:00:00;13:59:59
1469;14;2021-08-11;14:00:00;14:59:59
1470;14;2021-08-12;10:00:00;10:59:59
1471;14;2021-08-12;11:00:00;11:59:59
1472;14;2021-08-12;12:00:00;12:59:59
1473;14;2021-08-12;13:00:00;13:59:59
1474;14;2021-08-12;14:00:00;14:59:59
1475;14;2021-08-13;10:00:00;10:59:59
1476;14;2021-08-13;11:00:00;11:59:59
1477;14;2021-08-13;12:00:00;12:59:59
1478;14;2021-08-13;13:00:00;13:59:59
1479;14;2021-08-13;14:00:00;14:59:59
1480;14;2021-08-16;10:00:00;10:59:59
1481;14;2021-08-16;11:00:00;11:59:59
1482;14;2021-08-16;12:00:00;12:59:59
1483;14;2021-08-16;13:00:00;13:59:59
1484;14;2021-08-16;14:00:00;14:59:59
1485;14;2021-08-17;10:00:00;10:59:59
1486;14;2021-08-17;11:00:00;11:59:59
1487;14;2021-08-17;12:00:00;12:59:59
1488;14;2021-08-17;13:00:00;13:59:59
1489;14;2021-08-17;14:00:00;14:59:59
1490;14;2021-08-18;10:00:00;10:59:59
1491;14;2021-08-18;11:00:00;11:59:59
1492;14;2021-08-18;12:00:00;12:59:59
1493;14;2021-08-18;13:00:00;13:59:59
1494;14;2021-08-18;14:00:00;14:59:59
1495;14;2021-08-19;10:00:00;10:59:59
1496;14;2021-08-19;11:00:00;11:59:59
1497;14;2021-08-19;12:00:00;12:59:59
1498;14;2021-08-19;13:00:00;13:59:59
1499;14;2021-08-19;14:00:00;14:59:59
1500;14;2021-08-20;10:00:00;10:59:59
1501;14;2021-08-20;11:00:00;11:59:59
1502;14;2021-08-20;12:00:00;12:59:59
1503;14;2021-08-20;13:00:00;13:59:59
1504;14;2021-08-20;14:00:00;14:59:59
1505;14;2021-08-23;10:00:00;10:59:59
1506;14;2021-08-23;11:00:00;11:59:59
1507;14;2021-08-23;12:00:00;12:59:59
1508;14;2021-08-23;13:00:00;13:59:59
1509;14;2021-08-23;14:00:00;14:59:59
1510;14;2021-08-24;10:00:00;10:59:59
1511;14;2021-08-24;11:00:00;11:59:59
1512;14;2021-08-24;12:00:00;12:59:59
1513;14;2021-08-24;13:00:00;13:59:59
1514;14;2021-08-24;14:00:00;14:59:59
1515;14;2021-08-25;10:00:00;10:59:59
1516;14;2021-08-25;11:00:00;11:59:59
1517;14;2021-08-25;12:00:00;12:59:59
1518;14;2021-08-25;13:00:00;13:59:59
1519;14;2021-08-25;14:00:00;14:59:59
1520;14;2021-08-26;10:00:00;10:59:59
1521;14;2021-08-26;11:00:00;11:59:59
1522;14;2021-08-26;12:00:00;12:59:59
1523;14;2021-08-26;13:00:00;13:59:59
1524;14;2021-08-26;14:00:00;14:59:59
1525;14;2021-08-27;10:00:00;10:59:59
1526;14;2021-08-27;11:00:00;11:59:59
1527;14;2021-08-27;12:00:00;12:59:59
1528;14;2021-08-27;13:00:00;13:59:59
1529;14;2021-08-27;14:00:00;14:59:59
1530;14;2021-08-30;10:00:00;10:59:59
1531;14;2021-08-30;11:00:00;11:59:59
1532;14;2021-08-30;12:00:00;12:59:59
1533;14;2021-08-30;13:00:00;13:59:59
1534;14;2021-08-30;14:00:00;14:59:59
1535;14;2021-08-31;10:00:00;10:59:59
1536;14;2021-08-31;11:00:00;11:59:59
1537;14;2021-08-31;12:00:00;12:59:59
1538;14;2021-08-31;13:00:00;13:59:59
1539;14;2021-08-31;14:00:00;14:59:59
1540;15;2021-08-02;10:00:00;10:59:59
1541;15;2021-08-02;11:00:00;11:59:59
1542;15;2021-08-02;12:00:00;12:59:59
1543;15;2021-08-02;13:00:00;13:59:59
1544;15;2021-08-02;14:00:00;14:59:59
1545;15;2021-08-03;10:00:00;10:59:59
1546;15;2021-08-03;11:00:00;11:59:59
1547;15;2021-08-03;12:00:00;12:59:59
1548;15;2021-08-03;13:00:00;13:59:59
1549;15;2021-08-03;14:00:00;14:59:59
1550;15;2021-08-04;10:00:00;10:59:59
1551;15;2021-08-04;11:00:00;11:59:59
1552;15;2021-08-04;12:00:00;12:59:59
1553;15;2021-08-04;13:00:00;13:59:59
1554;15;2021-08-04;14:00:00;14:59:59
1555;15;2021-08-05;10:00:00;10:59:59
1556;15;2021-08-05;11:00:00;11:59:59
1557;15;2021-08-05;12:00:00;12:59:59
1558;15;2021-08-05;13:00:00;13:59:59
1559;15;2021-08-05;14:00:00;14:59:59
1560;15;2021-08-06;10:00:00;10:59:59
1561;15;2021-08-06;11:00:00;11:59:59
1562;15;2021-08-06;12:00:00;12:59:59
1563;15;2021-08-06;13:00:00;13:59:59
1564;15;2021-08-06;14:00:00;14:59:59
1565;15;2021-08-09;10:00:00;10:59:59
1566;15;2021-08-09;11:00:00;11:59:59
1567;15;2021-08-09;12:00:00;12:59:59
1568;15;2021-08-09;13:00:00;13:59:59
1569;15;2021-08-09;14:00:00;14:59:59
1570;15;2021-08-10;10:00:00;10:59:59
1571;15;2021-08-10;11:00:00;11:59:59
1572;15;2021-08-10;12:00:00;12:59:59
1573;15;2021-08-10;13:00:00;13:59:59
1574;15;2021-08-10;14:00:00;14:59:59
1575;15;2021-08-11;10:00:00;10:59:59
1576;15;2021-08-11;11:00:00;11:59:59
1577;15;2021-08-11;12:00:00;12:59:59
1578;15;2021-08-11;13:00:00;13:59:59
1579;15;2021-08-11;14:00:00;14:59:59
1580;15;2021-08-12;10:00:00;10:59:59
1581;15;2021-08-12;11:00:00;11:59:59
1582;15;2021-08-12;12:00:00;12:59:59
1583;15;2021-08-12;13:00:00;13:59:59
1584;15;2021-08-12;14:00:00;14:59:59
1585;15;2021-08-13;10:00:00;10:59:59
1586;15;2021-08-13;11:00:00;11:59:59
1587;15;2021-08-13;12:00:00;12:59:59
1588;15;2021-08-13;13:00:00;13:59:59
1589;15;2021-08-13;14:00:00;14:59:59
1590;15;2021-08-16;10:00:00;10:59:59
1591;15;2021-08-16;11:00:00;11:59:59
1592;15;2021-08-16;12:00:00;12:59:59
1593;15;2021-08-16;13:00:00;13:59:59
1594;15;2021-08-16;14:00:00;14:59:59
1595;15;2021-08-17;10:00:00;10:59:59
1596;15;2021-08-17;11:00:00;11:59:59
1597;15;2021-08-17;12:00:00;12:59:59
1598;15;2021-08-17;13:00:00;13:59:59
1599;15;2021-08-17;14:00:00;14:59:59
1600;15;2021-08-18;10:00:00;10:59:59
1601;15;2021-08-18;11:00:00;11:59:59
1602;15;2021-08-18;12:00:00;12:59:59
1603;15;2021-08-18;13:00:00;13:59:59
1604;15;2021-08-18;14:00:00;14:59:59
1605;15;2021-08-19;10:00:00;10:59:59
1606;15;2021-08-19;11:00:00;11:59:59
1607;15;2021-08-19;12:00:00;12:59:59
1608;15;2021-08-19;13:00:00;13:59:59
1609;15;2021-08-19;14:00:00;14:59:59
1610;15;2021-08-20;10:00:00;10:59:59
1611;15;2021-08-20;11:00:00;11:59:59
1612;15;2021-08-20;12:00:00;12:59:59
1613;15;2021-08-20;13:00:00;13:59:59
1614;15;2021-08-20;14:00:00;14:59:59
1615;15;2021-08-23;10:00:00;10:59:59
1616;15;2021-08-23;11:00:00;11:59:59
1617;15;2021-08-23;12:00:00;12:59:59
1618;15;2021-08-23;13:00:00;13:59:59
1619;15;2021-08-23;14:00:00;14:59:59
1620;15;2021-08-24;10:00:00;10:59:59
1621;15;2021-08-24;11:00:00;11:59:59
1622;15;2021-08-24;12:00:00;12:59:59
1623;15;2021-08-24;13:00:00;13:59:59
1624;15;2021-08-24;14:00:00;14:59:59
1625;15;2021-08-25;10:00:00;10:59:59
1626;15;2021-08-25;11:00:00;11:59:59
1627;15;2021-08-25;12:00:00;12:59:59
1628;15;2021-08-25;13:00:00;13:59:59
1629;15;2021-08-25;14:00:00;14:59:59
1630;15;2021-08-26;10:00:00;10:59:59
1631;15;2021-08-26;11:00:00;11:59:59
1632;15;2021-08-26;12:00:00;12:59:59
1633;15;2021-08-26;13:00:00;13:59:59
1634;15;2021-08-26;14:00:00;14:59:59
1635;15;2021-08-27;10:00:00;10:59:59
1636;15;2021-08-27;11:00:00;11:59:59
1637;15;2021-08-27;12:00:00;12:59:59
1638;15;2021-08-27;13:00:00;13:59:59
1639;15;2021-08-27;14:00:00;14:59:59
1640;15;2021-08-30;10:00:00;10:59:59
1641;15;2021-08-30;11:00:00;11:59:59
1642;15;2021-08-30;12:00:00;12:59:59
1643;15;2021-08-30;13:00:00;13:59:59
1644;15;2021-08-30;14:00:00;14:59:59
1645;15;2021-08-31;10:00:00;10:59:59
1646;15;2021-08-31;11:00:00;11:59:59
1647;15;2021-08-31;12:00:00;12:59:59
1648;15;2021-08-31;13:00:00;13:59:59
1649;15;2021-08-31;14:00:00;14:59:59
1650;16;2021-08-02;10:00:00;10:59:59
1651;16;2021-08-02;11:00:00;11:59:59
1652;16;2021-08-02;12:00:00;12:59:59
1653;16;2021-08-02;13:00:00;13:59:59
1654;16;2021-08-02;14:00:00;14:59:59
1655;16;2021-08-03;10:00:00;10:59:59
1656;16;2021-08-03;11:00:00;11:59:59
1657;16;2021-08-03;12:00:00;12:59:59
1658;16;2021-08-03;13:00:00;13:59:59
1659;16;2021-08-03;14:00:00;14:59:59
1660;16;2021-08-04;10:00:00;10:59:59
1661;16;2021-08-04;11:00:00;11:59:59
1662;16;2021-08-04;12:00:00;12:59:59
1663;16;2021-08-04;13:00:00;13:59:59
1664;16;2021-08-04;14:00:00;14:59:59
1665;16;2021-08-05;10:00:00;10:59:59
1666;16;2021-08-05;11:00:00;11:59:59
1667;16;2021-08-05;12:00:00;12:59:59
1668;16;2021-08-05;13:00:00;13:59:59
1669;16;2021-08-05;14:00:00;14:59:59
1670;16;2021-08-06;10:00:00;10:59:59
1671;16;2021-08-06;11:00:00;11:59:59
1672;16;2021-08-06;12:00:00;12:59:59
1673;16;2021-08-06;13:00:00;13:59:59
1674;16;2021-08-06;14:00:00;14:59:59
1675;16;2021-08-09;10:00:00;10:59:59
1676;16;2021-08-09;11:00:00;11:59:59
1677;16;2021-08-09;12:00:00;12:59:59
1678;16;2021-08-09;13:00:00;13:59:59
1679;16;2021-08-09;14:00:00;14:59:59
1680;16;2021-08-10;10:00:00;10:59:59
1681;16;2021-08-10;11:00:00;11:59:59
1682;16;2021-08-10;12:00:00;12:59:59
1683;16;2021-08-10;13:00:00;13:59:59
1684;16;2021-08-10;14:00:00;14:59:59
1685;16;2021-08-11;10:00:00;10:59:59
1686;16;2021-08-11;11:00:00;11:59:59
1687;16;2021-08-11;12:00:00;12:59:59
1688;16;2021-08-11;13:00:00;13:59:59
1689;16;2021-08-11;14:00:00;14:59:59
1690;16;2021-08-12;10:00:00;10:59:59
1691;16;2021-08-12;11:00:00;11:59:59
1692;16;2021-08-12;12:00:00;12:59:59
1693;16;2021-08-12;13:00:00;13:59:59
1694;16;2021-08-12;14:00:00;14:59:59
1695;16;2021-08-13;10:00:00;10:59:59
1696;16;2021-08-13;11:00:00;11:59:59
1697;16;2021-08-13;12:00:00;12:59:59
1698;16;2021-08-13;13:00:00;13:59:59
1699;16;2021-08-13;14:00:00;14:59:59
1700;16;2021-08-16;10:00:00;10:59:59
1701;16;2021-08-16;11:00:00;11:59:59
1702;16;2021-08-16;12:00:00;12:59:59
1703;16;2021-08-16;13:00:00;13:59:59
1704;16;2021-08-16;14:00:00;14:59:59
1705;16;2021-08-17;10:00:00;10:59:59
1706;16;2021-08-17;11:00:00;11:59:59
1707;16;2021-08-17;12:00:00;12:59:59
1708;16;2021-08-17;13:00:00;13:59:59
1709;16;2021-08-17;14:00:00;14:59:59
1710;16;2021-08-18;10:00:00;10:59:59
1711;16;2021-08-18;11:00:00;11:59:59
1712;16;2021-08-18;12:00:00;12:59:59
1713;16;2021-08-18;13:00:00;13:59:59
1714;16;2021-08-18;14:00:00;14:59:59
1715;16;2021-08-19;10:00:00;10:59:59
1716;16;2021-08-19;11:00:00;11:59:59
1717;16;2021-08-19;12:00:00;12:59:59
1718;16;2021-08-19;13:00:00;13:59:59
1719;16;2021-08-19;14:00:00;14:59:59
1720;16;2021-08-20;10:00:00;10:59:59
1721;16;2021-08-20;11:00:00;11:59:59
1722;16;2021-08-20;12:00:00;12:59:59
1723;16;2021-08-20;13:00:00;13:59:59
1724;16;2021-08-20;14:00:00;14:59:59
1725;16;2021-08-23;10:00:00;10:59:59
1726;16;2021-08-23;11:00:00;11:59:59
1727;16;2021-08-23;12:00:00;12:59:59
1728;16;2021-08-23;13:00:00;13:59:59
1729;16;2021-08-23;14:00:00;14:59:59
1730;16;2021-08-24;10:00:00;10:59:59
1731;16;2021-08-24;11:00:00;11:59:59
1732;16;2021-08-24;12:00:00;12:59:59
1733;16;2021-08-24;13:00:00;13:59:59
1734;16;2021-08-24;14:00:00;14:59:59
1735;16;2021-08-25;10:00:00;10:59:59
1736;16;2021-08-25;11:00:00;11:59:59
1737;16;2021-08-25;12:00:00;12:59:59
1738;16;2021-08-25;13:00:00;13:59:59
1739;16;2021-08-25;14:00:00;14:59:59
1740;16;2021-08-26;10:00:00;10:59:59
1741;16;2021-08-26;11:00:00;11:59:59
1742;16;2021-08-26;12:00:00;12:59:59
1743;16;2021-08-26;13:00:00;13:59:59
1744;16;2021-08-26;14:00:00;14:59:59
1745;16;2021-08-27;10:00:00;10:59:59
1746;16;2021-08-27;11:00:00;11:59:59
1747;16;2021-08-27;12:00:00;12:59:59
1748;16;2021-08-27;13:00:00;13:59:59
1749;16;2021-08-27;14:00:00;14:59:59
1750;16;2021-08-30;10:00:00;10:59:59
1751;16;2021-08-30;11:00:00;11:59:59
1752;16;2021-08-30;12:00:00;12:59:59
1753;16;2021-08-30;13:00:00;13:59:59
1754;16;2021-08-30;14:00:00;14:59:59
1755;16;2021-08-31;10:00:00;10:59:59
1756;16;2021-08-31;11:00:00;11:59:59
1757;16;2021-08-31;12:00:00;12:59:59
1758;16;2021-08-31;13:00:00;13:59:59
1759;16;2021-08-31;14:00:00;14:59:59
1760;17;2021-08-02;10:00:00;10:59:59
1761;17;2021-08-02;11:00:00;11:59:59
1762;17;2021-08-02;12:00:00;12:59:59
1763;17;2021-08-02;13:00:00;13:59:59
1764;17;2021-08-02;14:00:00;14:59:59
1765;17;2021-08-03;10:00:00;10:59:59
1766;17;2021-08-03;11:00:00;11:59:59
1767;17;2021-08-03;12:00:00;12:59:59
1768;17;2021-08-03;13:00:00;13:59:59
1769;17;2021-08-03;14:00:00;14:59:59
1770;17;2021-08-04;10:00:00;10:59:59
1771;17;2021-08-04;11:00:00;11:59:59
1772;17;2021-08-04;12:00:00;12:59:59
1773;17;2021-08-04;13:00:00;13:59:59
1774;17;2021-08-04;14:00:00;14:59:59
1775;17;2021-08-05;10:00:00;10:59:59
1776;17;2021-08-05;11:00:00;11:59:59
1777;17;2021-08-05;12:00:00;12:59:59
1778;17;2021-08-05;13:00:00;13:59:59
1779;17;2021-08-05;14:00:00;14:59:59
1780;17;2021-08-06;10:00:00;10:59:59
1781;17;2021-08-06;11:00:00;11:59:59
1782;17;2021-08-06;12:00:00;12:59:59
1783;17;2021-08-06;13:00:00;13:59:59
1784;17;2021-08-06;14:00:00;14:59:59
1785;17;2021-08-09;10:00:00;10:59:59
